"Date","Nationality","Count"
2015-10-31,"Gambia",3
2015-10-31,"Georgia",12
2015-10-31,"Germany",13020
2015-10-31,"Ghana",138
2015-10-31,"Great Britain",41166
2015-10-31,"Greece",159
2015-10-31,"Grenada",0
2015-10-31,"Guatemala",27
2015-10-31,"Guinea",3
2015-10-31,"Guyana",15
2015-10-31,"Haiti",3
2015-10-31,"Honduras",6
2015-10-31,"Hong Kong",1857
2015-10-31,"Hungary",603
2015-10-31,"Iceland",39
2015-10-31,"India",65169
2015-10-31,"Indonesia",2319
2015-10-31,"Iran",1641
2015-10-31,"Iraq",915
2015-10-31,"Ireland",5790
2015-10-31,"Israel",459
2015-10-31,"Italy",2427
2015-10-31,"Ivory Coast",0
2015-10-31,"Jamaica",78
2015-10-31,"Japan",7722
2015-10-31,"Jordan",357
2015-10-31,"Kazakhstan",186
2015-10-31,"Kenya",279
2015-10-31,"Kiribati",945
2015-10-31,"Kosovo - Republic of",12
2015-10-31,"Kuwait",114
2015-10-31,"Kyrgyzstan",21
2015-10-31,"Laos",192
2015-10-31,"Latvia",192
2015-10-31,"Lebanon",93
2015-10-31,"Lesotho",0
2015-10-31,"Liberia",9
2015-10-31,"Libya",30
2015-10-31,"Liechtenstein",3
2015-10-31,"Lithuania",96
2015-10-31,"Luxembourg",9
2015-10-31,"Macau",87
2015-10-31,"Macedonia",168
2015-10-31,"Madagascar",6
2015-10-31,"Malawi",42
2015-10-31,"Malaysia",5586
2015-10-31,"Maldives",84
2015-10-31,"Malta",12
2015-10-31,"Marshall Islands",0
2015-10-31,"Mauritania",0
2015-10-31,"Mauritius",168
2015-10-31,"Mexico",885
2015-10-31,"Moldova",45
2015-10-31,"Monaco",3
2015-10-31,"Mongolia",51
2015-10-31,"Montenegro",0
2015-10-31,"Morocco",63
2015-10-31,"Mozambique",3
2015-10-31,"Myanmar",1413
2015-10-31,"Namibia",21
2015-10-31,"Nauru",51
2015-10-31,"Nepal",1974
2015-10-31,"Netherlands",2241
2015-10-31,"New Caledonia",3
2015-10-31,"New Zealand",720
2015-10-31,"Nicaragua",9
2015-10-31,"Nigeria",336
2015-10-31,"Norway",273
2015-10-31,"Oman",132
2015-10-31,"Pakistan",2496
2015-10-31,"Palau",0
2015-10-31,"Palestine",150
2015-10-31,"Panama",12
2015-10-31,"Papua New Guinea",381
2015-10-31,"Paraguay",15
2015-10-31,"Peru",258
2015-10-31,"Philippines",30525
2015-10-31,"Poland",564
2015-10-31,"Portugal",291
2015-10-31,"Qatar",0
2015-10-31,"Romania",516
2015-10-31,"Russia",2943
2015-10-31,"Rwanda",27
2015-10-31,"Samoa",10278
2015-10-31,"San Marino",0
2015-10-31,"Saudi Arabia",1314
2015-10-31,"Senegal",0
2015-10-31,"Serbia",225
2015-10-31,"Serbia & Montenegro",3
2015-10-31,"Seychelles",24
2015-10-31,"Singapore",1377
2015-10-31,"Slovakia",264
2015-10-31,"Slovenia",195
2015-10-31,"Solomon Islands",282
2015-10-31,"Somalia",204
2015-10-31,"South Africa",14121
2015-10-31,"South Korea",12837
2015-10-31,"South Sudan",9
2015-10-31,"Spain",960
2015-10-31,"Sri Lanka",5016
2015-10-31,"St Kitts - Nevis",3
2015-10-31,"St Lucia",6
2015-10-31,"St Vincent and the Grenadines",0
2015-10-31,"Stateless",30
2015-10-31,"Sudan",72
2015-10-31,"Suriname",3
2015-10-31,"Swaziland",3
2015-10-31,"Sweden",996
2015-10-31,"Switzerland",591
2015-10-31,"Syria",243
2015-10-31,"Taiwan",2073
2015-10-31,"Tajikistan",6
2015-10-31,"Tanzania",63
2015-10-31,"Thailand",4797
2015-10-31,"Timor Leste",75
2015-10-31,"Togo",3
2015-10-31,"Tonga",5895
2015-10-31,"Trinidad and Tobago",33
2015-10-31,"Tunisia",18
2015-10-31,"Turkey",495
2015-10-31,"Turkmenistan",3
2015-10-31,"Tuvalu",696
2015-10-31,"Uganda",48
2015-10-31,"Ukraine",1254
2015-10-31,"United Arab Emirates",15
2015-10-31,"United States of America",10905
2015-10-31,"Unknown",3
2015-10-31,"Uruguay",465
2015-10-31,"Uzbekistan",69
2015-10-31,"Vanuatu",963
2015-10-31,"Vatican City",3
2015-10-31,"Venezuela",126
2015-10-31,"Vietnam",3546
2015-10-31,"Yemen",21
2015-10-31,"Yugoslavia",12
2015-10-31,"Zambia",108
2015-10-31,"Zimbabwe",618
2015-11-30,"(not recorded)",12
2015-11-30,"Afghanistan",1362
2015-11-30,"Albania",27
2015-11-30,"Algeria",24
2015-11-30,"American Samoa",18
2015-11-30,"Andorra",0
2015-11-30,"Angola",3
2015-11-30,"Antigua & Barbuda",0
2015-11-30,"Argentina",2214
2015-11-30,"Armenia",27
2015-11-30,"Australia",633
2015-11-30,"Austria",405
2015-11-30,"Azerbaijan",15
2015-11-30,"Bahamas",0
2015-11-30,"Bahrain",42
2015-11-30,"Bangladesh",1281
2015-11-30,"Barbados",12
2015-11-30,"Belarus",87
2015-11-30,"Belgium",705
2015-11-30,"Belize",0
2015-11-30,"Benin",0
2015-11-30,"Bermuda",3
2015-11-30,"Bhutan",495
2015-11-30,"Bolivia",30
2015-11-30,"Bosnia & Herzegovina",12
2015-11-30,"Botswana",30
2015-11-30,"Brazil",4497
2015-11-30,"Brunei Darussalam",48
2015-11-30,"Bulgaria",231
2015-11-30,"Burundi",15
2015-11-30,"Cambodia",1635
2015-11-30,"Cameroon",18
2015-11-30,"Canada",4314
2015-11-30,"Cayman Islands",3
2015-11-30,"Chad",3
2015-11-30,"Chile",2634
2015-11-30,"China",53088
2015-11-30,"Colombia",1440
2015-11-30,"Congo",15
2015-11-30,"Costa Rica",24
2015-11-30,"Croatia",213
2015-11-30,"Cuba",33
2015-11-30,"Cyprus",21
2015-11-30,"Czech Republic",2079
2015-11-30,"Czechoslovakia",3
2015-11-30,"Democratic Republic of Congo",39
2015-11-30,"Denmark",591
2015-11-30,"Djibouti",3
2015-11-30,"Dominica",3
2015-11-30,"Dominican Republic",6
2015-11-30,"Ecuador",114
2015-11-30,"Egypt",483
2015-11-30,"El Salvador",24
2015-11-30,"Eritrea",90
2015-11-30,"Estonia",186
2015-11-30,"Ethiopia",492
2015-11-30,"Federated States of Micronesia",3
2015-11-30,"Fiji",17286
2015-11-30,"Finland",378
2015-11-30,"France",8448
2015-11-30,"French Polynesia",6
2015-11-30,"Gabon",0
2015-11-30,"Gambia",3
2015-11-30,"Georgia",15
2015-11-30,"Germany",14712
2015-11-30,"Ghana",129
2015-11-30,"Great Britain",41901
2015-11-30,"Greece",159
2015-11-30,"Grenada",0
2015-11-30,"Guatemala",27
2015-11-30,"Guinea",3
2015-11-30,"Guyana",15
2015-11-30,"Haiti",3
2015-11-30,"Honduras",6
2015-11-30,"Hong Kong",1566
2015-11-30,"Hungary",615
2015-11-30,"Iceland",33
2015-11-30,"India",64923
2015-11-30,"Indonesia",2424
2015-11-30,"Iran",1605
2015-11-30,"Iraq",897
2015-11-30,"Ireland",5850
2015-11-30,"Israel",462
2015-11-30,"Italy",2487
2015-11-30,"Ivory Coast",3
2015-11-30,"Jamaica",72
2015-11-30,"Japan",7155
2015-11-30,"Jordan",369
2015-11-30,"Kazakhstan",177
2015-11-30,"Kenya",270
2015-11-30,"Kiribati",921
2015-11-30,"Kosovo - Republic of",15
2015-11-30,"Kuwait",63
2015-11-30,"Kyrgyzstan",21
2015-11-30,"Laos",171
2015-11-30,"Latvia",210
2015-11-30,"Lebanon",87
2015-11-30,"Lesotho",3
2015-11-30,"Liberia",9
2015-11-30,"Libya",30
2015-11-30,"Liechtenstein",0
2015-11-30,"Lithuania",99
2015-11-30,"Luxembourg",6
2015-11-30,"Macau",57
2015-11-30,"Macedonia",177
2015-11-30,"Madagascar",6
2015-11-30,"Malawi",39
2015-11-30,"Malaysia",5169
2015-11-30,"Maldives",78
2015-11-30,"Malta",12
2015-11-30,"Marshall Islands",3
2015-11-30,"Mauritania",0
2015-11-30,"Mauritius",141
2015-11-30,"Mexico",858
2015-11-30,"Moldova",45
2015-11-30,"Monaco",0
2015-11-30,"Mongolia",54
2015-11-30,"Montenegro",0
2015-11-30,"Morocco",60
2015-11-30,"Mozambique",6
2015-11-30,"Myanmar",1386
2015-11-30,"Namibia",21
2015-11-30,"Nauru",51
2015-11-30,"Nepal",2046
2015-11-30,"Netherlands",2325
2015-11-30,"New Caledonia",3
2015-11-30,"New Zealand",684
2015-11-30,"Nicaragua",12
2015-11-30,"Nigeria",345
2015-11-30,"Norway",246
2015-11-30,"Oman",87
2015-11-30,"Pakistan",2478
2015-11-30,"Palau",0
2015-11-30,"Palestine",150
2015-11-30,"Panama",6
2015-11-30,"Papua New Guinea",327
2015-11-30,"Paraguay",15
2015-11-30,"Peru",258
2015-11-30,"Philippines",30975
2015-11-30,"Poland",588
2015-11-30,"Portugal",267
2015-11-30,"Qatar",0
2015-11-30,"Romania",516
2015-11-30,"Russia",2967
2015-11-30,"Rwanda",30
2015-11-30,"Samoa",10899
2015-11-30,"San Marino",3
2015-11-30,"Saudi Arabia",1041
2015-11-30,"Senegal",0
2015-11-30,"Serbia",240
2015-11-30,"Serbia & Montenegro",3
2015-11-30,"Seychelles",24
2015-11-30,"Singapore",1272
2015-11-30,"Slovakia",282
2015-11-30,"Slovenia",201
2015-11-30,"Solomon Islands",462
2015-11-30,"Somalia",204
2015-11-30,"South Africa",14064
2015-11-30,"South Korea",12366
2015-11-30,"South Sudan",6
2015-11-30,"Spain",975
2015-11-30,"Sri Lanka",4974
2015-11-30,"St Kitts - Nevis",3
2015-11-30,"St Lucia",6
2015-11-30,"St Vincent and the Grenadines",3
2015-11-30,"Stateless",27
2015-11-30,"Sudan",69
2015-11-30,"Suriname",3
2015-11-30,"Swaziland",3
2015-11-30,"Sweden",1053
2015-11-30,"Switzerland",594
2015-11-30,"Syria",240
2015-11-30,"Taiwan",1980
2015-11-30,"Tajikistan",3
2015-11-30,"Tanzania",57
2015-11-30,"Thailand",4326
2015-11-30,"Timor Leste",51
2015-11-30,"Togo",3
2015-11-30,"Tonga",6324
2015-11-30,"Trinidad and Tobago",30
2015-11-30,"Tunisia",18
2015-11-30,"Turkey",507
2015-11-30,"Turkmenistan",0
2015-11-30,"Tuvalu",723
2015-11-30,"Uganda",45
2015-11-30,"Ukraine",1221
2015-11-30,"United Arab Emirates",9
2015-11-30,"United Nations",0
2015-11-30,"United States of America",10500
2015-11-30,"Unknown",0
2015-11-30,"Uruguay",450
2015-11-30,"Uzbekistan",69
2015-11-30,"Vanuatu",1770
2015-11-30,"Vatican City",3
2015-11-30,"Venezuela",123
2015-11-30,"Vietnam",3369
2015-11-30,"Yemen",21
2015-11-30,"Yugoslavia",9
2015-11-30,"Zambia",99
2015-11-30,"Zimbabwe",603
2015-12-31,"(not recorded)",12
2015-12-31,"Afghanistan",1344
2015-12-31,"Albania",30
2015-12-31,"Algeria",18
2015-12-31,"American Samoa",15
2015-12-31,"Andorra",0
2015-12-31,"Antigua & Barbuda",0
2015-12-31,"Argentina",2007
2015-12-31,"Armenia",27
2015-12-31,"Australia",585
2015-12-31,"Austria",363
2015-12-31,"Azerbaijan",15
2015-12-31,"Bahrain",36
2015-12-31,"Bangladesh",1242
2015-12-31,"Barbados",12
2015-12-31,"Belarus",84
2015-12-31,"Belgium",675
2015-12-31,"Belize",0
2015-12-31,"Benin",3
2015-12-31,"Bermuda",0
2015-12-31,"Bhutan",498
2015-12-31,"Bolivia",30
2015-12-31,"Bosnia & Herzegovina",12
2015-12-31,"Botswana",24
2015-12-31,"Brazil",4086
2015-12-31,"Brunei Darussalam",36
2015-12-31,"Bulgaria",216
2015-12-31,"Burundi",18
2015-12-31,"Cambodia",1470
2015-12-31,"Cameroon",18
2015-12-31,"Canada",4032
2015-12-31,"Chad",3
2015-12-31,"Chile",2427
2015-12-31,"China",44325
2015-12-31,"Colombia",1353
2015-12-31,"Congo",12
2015-12-31,"Costa Rica",15
2015-12-31,"Croatia",216
2015-12-31,"Cuba",33
2015-12-31,"Cyprus",18
2015-12-31,"Czech Republic",2007
2015-12-31,"Czechoslovakia",3
2015-12-31,"Democratic Republic of Congo",39
2015-12-31,"Denmark",537
2015-12-31,"Djibouti",3
2015-12-31,"Dominica",3
2015-12-31,"Dominican Republic",6
2015-12-31,"Ecuador",114
2015-12-31,"Egypt",468
2015-12-31,"El Salvador",27
2015-12-31,"Eritrea",93
2015-12-31,"Estonia",177
2015-12-31,"Ethiopia",465
2015-12-31,"Federated States of Micronesia",3
2015-12-31,"Fiji",16113
2015-12-31,"Finland",366
2015-12-31,"France",8223
2015-12-31,"French Polynesia",3
2015-12-31,"Gabon",3
2015-12-31,"Gambia",3
2015-12-31,"Georgia",15
2015-12-31,"Germany",14241
2015-12-31,"Ghana",126
2015-12-31,"Great Britain",39015
2015-12-31,"Greece",147
2015-12-31,"Grenada",3
2015-12-31,"Guatemala",21
2015-12-31,"Guinea",3
2015-12-31,"Guyana",15
2015-12-31,"Haiti",3
